"pop_num"	"variable"	"value"	"mip_ci"	"upper_ci"	"lower_ci"
"299"	3	"baci_mip"	3.47047047047047	0.123717886540802	3.59418835701127	3.34675258392967
"300"	4	"baci_mip"	5.5965965965966	0.163278141738884	5.75987473833548	5.43331845485772
"301"	5	"baci_mip"	7.57957957957958	0.188764467445672	7.76834404702525	7.39081511213391
"302"	6	"baci_mip"	9.54554554554555	0.198053055683527	9.74359860122908	9.34749248986202
"303"	7	"baci_mip"	11.6586586586587	0.239399696225825	11.8980583548845	11.4192589624329
"304"	8	"baci_mip"	13.7227227227227	0.251697016531616	13.9744197392543	13.4710257061911
"305"	9	"baci_mip"	15.5555555555556	0.273286323635619	15.8288418791912	15.28226923192
"306"	10	"baci_mip"	17.3983983983984	0.284468383712381	17.6828667821108	17.113930014686
"307"	11	"baci_mip"	19.035035035035	0.305599901294975	19.34063493633	18.72943513374
"308"	12	"baci_mip"	20.8738738738739	0.321384489385441	21.1952583632593	20.5524893844885
"309"	13	"baci_mip"	22.4854854854855	0.328453980921742	22.8139394664072	22.1570315045638
"310"	14	"baci_mip"	23.8918918918919	0.325232521721605	24.2171244136135	23.5666593701703
"311"	15	"baci_mip"	25.3683683683684	0.34691963980395	25.7152880081724	25.0214487285645
"312"	16	"baci_mip"	26.3823823823824	0.339398194878324	26.7217805772607	26.0429841875041
"313"	17	"baci_mip"	28.2912912912913	0.363139140853339	28.6544304321446	27.928152150438
"314"	18	"baci_mip"	29.0900900900901	0.365659955152029	29.4557500452421	28.7244301349381
"315"	19	"baci_mip"	30.6256256256256	0.370518711640238	30.9961443372658	30.2551069139854
"316"	20	"baci_mip"	31.5115115115115	0.388390723087455	31.899902234599	31.123120788424
"317"	21	"baci_mip"	33.0580580580581	0.386611619971665	33.4446696780298	32.6714464380864
"318"	22	"baci_mip"	33.7357357357357	0.38679940033438	34.1225351360701	33.3489363354013
"319"	23	"baci_mip"	34.9069069069069	0.383016924676369	35.2899238315833	34.5238899822305
"320"	24	"baci_mip"	35.8978978978979	0.397910176394146	36.295808074292	35.4999877215038
"321"	25	"baci_mip"	36.9409409409409	0.404790601291931	37.3457315422328	36.536150339649
"322"	26	"baci_mip"	38.0910910910911	0.403888841586927	38.494979932678	37.6872022495042
"323"	27	"baci_mip"	38.6116116116116	0.401724657464439	39.013336269076	38.2098869541472
"324"	28	"baci_mip"	40.4324324324324	0.404378543499325	40.8368109759317	40.0280538889331
"325"	29	"baci_mip"	40.980980980981	0.434354609399941	41.4153355903809	40.5466263715811
"326"	30	"baci_mip"	41.8048048048048	0.412565948398831	42.2173707532036	41.392238856406
"327"	31	"baci_mip"	42.7147147147147	0.419725342882118	43.1344400575968	42.2949893718326
"328"	32	"baci_mip"	43.7417417417417	0.44212243764844	44.1838641793901	43.2996193040933
"329"	33	"baci_mip"	43.9439439439439	0.425969333037327	44.3699132769812	43.5179746109066
"330"	34	"baci_mip"	45.005005005005	0.420264616026733	45.4252696210317	44.5847403889783
"331"	35	"baci_mip"	45.6016016016016	0.433173892115382	46.034775493717	45.1684277094862
"332"	36	"baci_mip"	46.6126126126126	0.440870159780368	47.053482772393	46.1717424528322
"333"	37	"baci_mip"	47.2532532532533	0.440229481021397	47.6934827342747	46.8130237722319
"334"	38	"baci_mip"	47.7087087087087	0.442187362462337	48.150896071171	47.2665213462464
"335"	39	"baci_mip"	48.1951951951952	0.446294137885214	48.6414893330804	47.74890105731
"336"	40	"baci_mip"	49.2972972972973	0.44929474096049	49.7465920382578	48.8480025563368
"337"	41	"baci_mip"	50.2352352352352	0.449857533907063	50.6850927691423	49.7853777013281
"338"	42	"baci_mip"	50.7697697697698	0.473749723668224	51.243519493438	50.2960200461016
"339"	43	"baci_mip"	51.2272272272272	0.44854069478182	51.675767922009	50.7786865324454
"340"	44	"baci_mip"	51.6516516516517	0.463962015008406	52.1156136666601	51.1876896366433
"341"	45	"baci_mip"	52.3143143143143	0.467926520770123	52.7822408350844	51.8463877935442
"342"	46	"baci_mip"	53.1811811811812	0.475528413773281	53.6567095949545	52.7056527674079
"343"	47	"baci_mip"	53.7077077077077	0.469670465722298	54.17737817343	53.2380372419854
"344"	48	"baci_mip"	54.3053053053053	0.458969883925282	54.7642751892306	53.84633542138
"345"	49	"baci_mip"	55.039039039039	0.477050007696391	55.5160890467354	54.5619890313426
"346"	50	"baci_mip"	55.3133133133133	0.472859770610536	55.7861730839238	54.8404535427028
"347"	51	"baci_mip"	55.8808808808809	0.474953897456271	56.3558347783372	55.4059269834246
"348"	52	"baci_mip"	56.7877877877878	0.462203139860081	57.2499909276479	56.3255846479277
"349"	53	"baci_mip"	56.970970970971	0.483726035762432	57.4546970067334	56.4872449352086
"350"	54	"baci_mip"	57.5765765765766	0.482597824420419	58.059174400997	57.0939787521562
"351"	55	"baci_mip"	58.1571571571572	0.487433337615459	58.6445904947727	57.6697238195417
"352"	56	"baci_mip"	59.0750750750751	0.508321062128202	59.5833961372033	58.5667540129469
"353"	57	"baci_mip"	59.7417417417417	0.506814366990981	60.2485561087327	59.2349273747507
"354"	58	"baci_mip"	59.8398398398398	0.476834988087074	60.3166748279269	59.3630048517527
"355"	59	"baci_mip"	60.2552552552553	0.472389776424568	60.7276450316799	59.7828654788307
"356"	60	"baci_mip"	60.8808808808809	0.484287295700208	61.3651681765811	60.3965935851807
"357"	61	"baci_mip"	60.987987987988	0.51890355380757	61.5068915417956	60.4690844341804
"358"	62	"baci_mip"	61.6356356356356	0.50804745752399	62.1436830931596	61.1275881781116
"359"	63	"baci_mip"	62.2752752752753	0.499204676593514	62.7744799518688	61.7760705986818
"360"	64	"baci_mip"	62.5665665665666	0.510179073473885	63.0767456400405	62.0563874930927
"361"	65	"baci_mip"	62.9339339339339	0.509634895846166	63.4435688297801	62.4242990380877
"362"	66	"baci_mip"	63.5735735735736	0.502140160766661	64.0757137343403	63.0714334128069
"363"	67	"baci_mip"	63.950950950951	0.497590040056162	64.4485409910072	63.4533609108948
"364"	68	"baci_mip"	64.1531531531532	0.53634676588201	64.6894999190352	63.6168063872712
"365"	69	"baci_mip"	64.6646646646647	0.500592952806957	65.1652576174717	64.1640717118577
"366"	70	"baci_mip"	64.977977977978	0.508260827439818	65.4862388054178	64.4697171505382
"367"	71	"baci_mip"	66.4434434434434	0.525988500830015	66.9694319442734	65.9174549426134
"368"	72	"baci_mip"	66.031031031031	0.513419286097742	66.5444503171287	65.5176117449333
"369"	73	"baci_mip"	66.5405405405405	0.511271045041843	67.0518115855823	66.0292694954987
"370"	74	"baci_mip"	66.6086086086086	0.516875413089673	67.1254840216983	66.0917331955189
"371"	75	"baci_mip"	67.8248248248248	0.534957921323282	68.3597827461481	67.2898669035015
"372"	76	"baci_mip"	67.7397397397397	0.525774692316031	68.2655144320557	67.2139650474237
"373"	77	"baci_mip"	68.2312312312312	0.505533263442949	68.7367644946742	67.7256979677882
"374"	78	"baci_mip"	68.4734734734735	0.524335519921213	68.9978089933947	67.9491379535523
"375"	79	"baci_mip"	68.97997997998	0.53572000534864	69.5156999853286	68.4442599746314
"376"	80	"baci_mip"	68.7837837837838	0.515151354979654	69.2989351387635	68.2686324288042
"377"	81	"baci_mip"	69.2532532532532	0.532883876441107	69.7861371296943	68.7203693768121
"378"	82	"baci_mip"	69.8558558558559	0.526754151870512	70.3826100077264	69.3291017039854
"379"	83	"baci_mip"	70.5785785785786	0.536649184022152	71.1152277626008	70.0419293945564
"380"	84	"baci_mip"	70.9379379379379	0.521977094525934	71.4599150324638	70.415960843412
"381"	85	"baci_mip"	71.4844844844845	0.541570834259586	72.0260553187441	70.9429136502249
"382"	86	"baci_mip"	71.4424424424424	0.520740979934634	71.963183422377	70.9217014625078
"383"	87	"baci_mip"	71.6606606606607	0.53599521618372	72.1966558768444	71.124665444477
"384"	88	"baci_mip"	72.2402402402402	0.537773507487823	72.778013747728	71.7024667327524
"385"	89	"baci_mip"	72.7667667667668	0.546678599604584	73.3134453663714	72.2200881671622
"386"	90	"baci_mip"	72.7027027027027	0.528845086925233	73.2315477896279	72.1738576157775
"387"	91	"baci_mip"	72.8108108108108	0.539046477522515	73.3498572883333	72.2717643332883
"388"	92	"baci_mip"	73.8598598598599	0.553697724135042	74.4135575839949	73.3061621357248
"389"	93	"baci_mip"	74.1181181181181	0.549417983624772	74.6675361017429	73.5687001344933
"390"	94	"baci_mip"	74.028028028028	0.544457600306023	74.572485628334	73.483570427722
"391"	95	"baci_mip"	74.7677677677678	0.541016454932434	75.3087842227002	74.2267513128354
"392"	96	"baci_mip"	74.2332332332332	0.562762519573608	74.7959957528068	73.6704707136596
"393"	97	"baci_mip"	75.3443443443443	0.525984796202791	75.8703291405471	74.8183595481415
"394"	98	"baci_mip"	75.9009009009009	0.552324649788776	76.4532255506897	75.3485762511121
"395"	99	"baci_mip"	75.3353353353353	0.548392767664315	75.8837281029996	74.786942567671
"396"	100	"baci_mip"	75.8028028028028	0.5624381226522	76.365240925455	75.2403646801506
"397"	2	"acti_mip"	1.7987987987988	0.0856325923236202	1.88443139112242	1.71316620647518
"398"	3	"acti_mip"	4.30830830830831	0.130880792042245	4.43918910035055	4.17742751626607
"399"	4	"acti_mip"	6.81181181181181	0.156664972513764	6.96847678432557	6.65514683929805
"400"	5	"acti_mip"	9.27627627627628	0.191328499623282	9.46760477589956	9.084947776653
"401"	6	"acti_mip"	11.9429429429429	0.210072599148514	12.1530155420914	11.7328703437944
"402"	7	"acti_mip"	14.04004004004	0.228061944233576	14.2681019842736	13.8119780958064
"403"	8	"acti_mip"	16.3993993993994	0.231050480420483	16.6304498798199	16.1683489189789
"404"	9	"acti_mip"	18.6376376376376	0.243924528989372	18.881562166627	18.3937131086482
"405"	10	"acti_mip"	20.5885885885886	0.261361008469971	20.8499495970586	20.3272275801186
"406"	11	"acti_mip"	22.7597597597598	0.266515210428558	23.0262749701884	22.4932445493312
"407"	12	"acti_mip"	24.3763763763764	0.28623506878819	24.6626114451646	24.0901413075882
"408"	13	"acti_mip"	25.7777777777778	0.276852849092351	26.0546306268701	25.5009249286854
"409"	14	"acti_mip"	27.7957957957958	0.283998926615032	28.0797947224108	27.5117968691808
"410"	15	"acti_mip"	29.1031031031031	0.302082584901705	29.4051856880048	28.8010205182014
"411"	16	"acti_mip"	30.4294294294294	0.291014394317018	30.7204438237464	30.1384150351124
"412"	17	"acti_mip"	31.982982982983	0.30566900758639	32.2886519905694	31.6773139753966
"413"	18	"acti_mip"	33.1341341341341	0.31539126287008	33.4495253970042	32.818742871264
"414"	19	"acti_mip"	34.6736736736737	0.316098254518959	34.9897719281927	34.3575754191547
"415"	20	"acti_mip"	35.9179179179179	0.323678700644264	36.2415966185622	35.5942392172736
"416"	21	"acti_mip"	37.2292292292292	0.323232330672657	37.5524615599019	36.9059968985565
"417"	22	"acti_mip"	38.3973973973974	0.313679529145606	38.711076926543	38.0837178682518
"418"	23	"acti_mip"	39.5255255255255	0.316510260727996	39.8420357862535	39.2090152647975
"419"	24	"acti_mip"	40.5985985985986	0.327715248351459	40.9263138469501	40.2708833502471
"420"	25	"acti_mip"	41.990990990991	0.347734080825475	42.3387250718165	41.6432569101655
"421"	26	"acti_mip"	43.025025025025	0.341227981453598	43.3662530064786	42.6837970435714
"422"	27	"acti_mip"	43.6536536536537	0.332965736811675	43.9866193904654	43.320687916842
"423"	28	"acti_mip"	44.9149149149149	0.33490656623708	45.249821481152	44.5800083486778
"424"	29	"acti_mip"	45.8918918918919	0.344953957485537	46.2368458493774	45.5469379344064
"425"	30	"acti_mip"	46.8888888888889	0.347210244139574	47.2360991330285	46.5416786447493
"426"	31	"acti_mip"	47.3263263263263	0.357789052372587	47.6841153786989	46.9685372739537
"427"	32	"acti_mip"	48.5685685685686	0.354935511557857	48.9235040801265	48.2136330570107
"428"	33	"acti_mip"	49.1681681681682	0.357811344286065	49.5259795124543	48.8103568238821
"429"	34	"acti_mip"	50.3793793793794	0.354228365939535	50.7336077453189	50.0251510134399
"430"	35	"acti_mip"	50.986986986987	0.374576777197206	51.3615637641842	50.6124102097898
"431"	36	"acti_mip"	51.6946946946947	0.348016995170747	52.0427116898654	51.346677699524
"432"	37	"acti_mip"	52.3393393393393	0.373022388099118	52.7123617274384	51.9663169512402
"433"	38	"acti_mip"	53.014014014014	0.371350776752674	53.3853647907667	52.6426632372613
"434"	39	"acti_mip"	54.1691691691692	0.363395253092901	54.5325644222621	53.8057739160763
"435"	40	"acti_mip"	54.953953953954	0.362967049158892	55.3169210031129	54.5909869047951
"436"	41	"acti_mip"	55.6406406406406	0.378490907640634	56.0191315482812	55.262149733
"437"	42	"acti_mip"	56.0790790790791	0.370970684832143	56.4500497639112	55.708108394247
"438"	43	"acti_mip"	56.8258258258258	0.364452762777556	57.1902785886034	56.4613730630482
"439"	44	"acti_mip"	57.5315315315315	0.362300702317422	57.8938322338489	57.1692308292141
"440"	45	"acti_mip"	58.038038038038	0.367591336518897	58.4056293745569	57.6704467015191
"441"	46	"acti_mip"	58.8548548548549	0.366198586194108	59.221053441049	58.4886562686608
"442"	47	"acti_mip"	59.2182182182182	0.371416424517178	59.5896346427354	58.846801793701
"443"	48	"acti_mip"	59.8438438438438	0.370485642707972	60.2143294865518	59.4733582011358
"444"	49	"acti_mip"	60.5065065065065	0.371069346762295	60.8775758532688	60.1354371597442
"445"	50	"acti_mip"	60.8898898898899	0.374159231073026	61.2640491209629	60.5157306588169
"446"	51	"acti_mip"	61.7807807807808	0.361981990206369	62.1427627709872	61.4187987905744
"447"	52	"acti_mip"	62.3623623623624	0.379412465145176	62.7417748275076	61.9829498972172
"448"	53	"acti_mip"	62.6816816816817	0.388555554690886	63.0702372363726	62.2931261269908
"449"	54	"acti_mip"	63.0740740740741	0.385199837521159	63.4592739115953	62.6888742365529
"450"	55	"acti_mip"	63.5625625625626	0.370132062043489	63.9326946246061	63.1924305005191
"451"	56	"acti_mip"	64.7117117117117	0.384559860600402	65.0962715723121	64.3271518511113
"452"	57	"acti_mip"	65.6106106106106	0.380402199157155	65.9910128097678	65.2302084114534
"453"	58	"acti_mip"	65.6606606606607	0.394754546984676	66.0554152076454	65.265906113676
"454"	59	"acti_mip"	65.6806806806807	0.369271715840023	66.0499523965207	65.3114089648407
"455"	60	"acti_mip"	66.4114114114114	0.393352647096181	66.8047640585076	66.0180587643152
"456"	61	"acti_mip"	66.7827827827828	0.400600876870522	67.1833836596533	66.3821819059123
"457"	62	"acti_mip"	67.2212212212212	0.402084101222169	67.6233053224434	66.819137119999
"458"	63	"acti_mip"	68.1701701701702	0.404654874982081	68.5748250451523	67.7655152951881
"459"	64	"acti_mip"	68.2602602602603	0.402718656093296	68.6629789163536	67.857541604167
"460"	65	"acti_mip"	69.1931931931932	0.38437270615487	69.5775658993481	68.8088204870383
"461"	66	"acti_mip"	69.1401401401401	0.389238876815321	69.5293790169554	68.7509012633248
"462"	67	"acti_mip"	69.945945945946	0.418948825866398	70.3648947718124	69.5269971200796
"463"	68	"acti_mip"	70.012012012012	0.406087811695256	70.4180998237073	69.6059242003167
"464"	69	"acti_mip"	70.5535535535536	0.395755774877492	70.9493093284311	70.1577977786761
"465"	70	"acti_mip"	70.8598598598599	0.399609069891193	71.2594689297511	70.4602507899687
"466"	71	"acti_mip"	71.4604604604605	0.418372723521581	71.8788331839821	71.0420877369389
"467"	72	"acti_mip"	72.031031031031	0.390722782545391	72.4217538135764	71.6403082484856
"468"	73	"acti_mip"	72.3093093093093	0.396421487915851	72.7057307972251	71.9128878213935
"469"	74	"acti_mip"	72.4664664664665	0.414441958656935	72.8809084251234	72.0520245078096
"470"	75	"acti_mip"	72.7267267267267	0.404078553340754	73.1308052800674	72.3226481733859
"471"	76	"acti_mip"	73.5985985985986	0.417318265668719	74.0159168642673	73.1812803329299
"472"	77	"acti_mip"	74.0910910910911	0.414572802167333	74.5056638932584	73.6765182889238
"473"	78	"acti_mip"	74.6306306306306	0.408018020420614	75.0386486510512	74.22261261021
"474"	79	"acti_mip"	74.7607607607608	0.408940494154642	75.1697012549154	74.3518202666062
"475"	80	"acti_mip"	75.007007007007	0.41118752207826	75.4181945290853	74.5958194849287
"476"	81	"acti_mip"	75.2772772772773	0.410516502108793	75.6877937793861	74.8667607751685
"477"	82	"acti_mip"	75.7267267267267	0.413955989318835	76.1406827160455	75.3127707374079
"478"	83	"acti_mip"	76.1211211211211	0.409905196332184	76.5310263174533	75.7112159247889
"479"	84	"acti_mip"	76.5075075075075	0.417649728496934	76.9251572360044	76.0898577790106
"480"	85	"acti_mip"	76.5125125125125	0.440214858205044	76.9527273707175	76.0722976543075
"481"	86	"acti_mip"	77.1951951951952	0.42315862292298	77.6183538181182	76.7720365722722
"482"	87	"acti_mip"	77.4314314314314	0.410322916835755	77.8417543482672	77.0211085145957
"483"	88	"acti_mip"	77.7607607607608	0.432631362673717	78.1933921234345	77.3281293980871
"484"	89	"acti_mip"	78.4284284284284	0.420887524080137	78.8493159525085	78.0075409043483
"485"	90	"acti_mip"	78.3243243243243	0.43367061676829	78.7579949410926	77.890653707556
"486"	91	"acti_mip"	78.8418418418418	0.451782172357076	79.2936240141989	78.3900596694847
"487"	92	"acti_mip"	79.4004004004004	0.409704895918472	79.8101052963189	78.9906955044819
"488"	93	"acti_mip"	79.2222222222222	0.405606312129228	79.6278285343514	78.816615910093
"489"	94	"acti_mip"	79.8008008008008	0.416193728138394	80.2169945289392	79.3846070726624
"490"	95	"acti_mip"	80.0980980980981	0.443792298679236	80.5418903967773	79.6543057994189
"491"	96	"acti_mip"	80.7077077077077	0.441612317165103	81.1493200248728	80.2660953905426
"492"	97	"acti_mip"	80.6926926926927	0.42491530155336	81.1176079942461	80.2677773911393
"493"	98	"acti_mip"	81.6376376376376	0.446544557812845	82.0841821954504	81.1910930798248
"494"	99	"acti_mip"	81.2162162162162	0.427862162599079	81.6440783788153	80.7883540536171
"495"	100	"acti_mip"	82.3283283283283	0.428525193552195	82.7568535218805	81.8998031347761
"496"	2	"pseu_mip"	3.43743743743744	0.165992616409568	3.60343005384701	3.27144482102787
"497"	3	"pseu_mip"	6.93393393393393	0.211482587379924	7.14541652131385	6.72245134655401
"498"	4	"pseu_mip"	10.4124124124124	0.242871343211609	10.655283755624	10.1695410692008
"499"	5	"pseu_mip"	13.5335335335335	0.265602704115281	13.7991362376488	13.2679308294182
"500"	6	"pseu_mip"	16.8528528528529	0.291164294594107	17.144017147447	16.5616885582588
"501"	7	"pseu_mip"	19.4314314314314	0.304886749842973	19.7363181812744	19.1265446815884
"502"	8	"pseu_mip"	22.024024024024	0.315044486293763	22.3390685103178	21.7089795377302
"503"	9	"pseu_mip"	24.8028028028028	0.34547884281338	25.1482816456162	24.4573239599894
"504"	10	"pseu_mip"	27.1201201201201	0.347092971179268	27.4672130912994	26.7730271489408
"505"	11	"pseu_mip"	29.1841841841842	0.336461841831759	29.520646026016	28.8477223423524
"506"	12	"pseu_mip"	31.6986986986987	0.364509003859417	32.0632077025581	31.3341896948393
"507"	13	"pseu_mip"	33.5935935935936	0.343071539742379	33.936665133336	33.2505220538512
"508"	14	"pseu_mip"	35.5145145145145	0.385124733594041	35.8996392481085	35.1293897809205
"509"	15	"pseu_mip"	37.3293293293293	0.360579679194832	37.6899090085241	36.9687496501345
"510"	16	"pseu_mip"	39.4534534534535	0.368457327303003	39.8219107807565	39.0849961261505
"511"	17	"pseu_mip"	40.7617617617618	0.379058419259253	41.140820181021	40.3827033425025
"512"	18	"pseu_mip"	42.4324324324324	0.378456206104276	42.8108886385367	42.0539762263281
"513"	19	"pseu_mip"	43.8388388388388	0.395336715749124	44.2341755545879	43.4435021230897
"514"	20	"pseu_mip"	45.986986986987	0.394553267470886	46.3815402544579	45.5924337195161
"515"	21	"pseu_mip"	47.0710710710711	0.385517737755925	47.456588808827	46.6855533333152
"516"	22	"pseu_mip"	48.6136136136136	0.413229720227338	49.0268433338409	48.2003838933863
"517"	23	"pseu_mip"	50.0720720720721	0.405949661924383	50.4780217339965	49.6661224101477
"518"	24	"pseu_mip"	51.4634634634635	0.406347196410357	51.8698106598739	51.0571162670531
"519"	25	"pseu_mip"	52.5965965965966	0.423639785215787	53.0202363818124	52.1729568113808
"520"	26	"pseu_mip"	53.985985985986	0.417761197272074	54.4037471832581	53.5682247887139
"521"	27	"pseu_mip"	55.6516516516517	0.447900249886422	56.0995519015381	55.2037514017653
"522"	28	"pseu_mip"	56.2512512512513	0.436904954560428	56.6881562058117	55.8143462966909
"523"	29	"pseu_mip"	57.1261261261261	0.442317812842998	57.5684439389691	56.6838083132831
"524"	30	"pseu_mip"	58.6306306306306	0.4388488861497	59.0694795167803	58.1917817444809
"525"	31	"pseu_mip"	59.3563563563564	0.447720687226686	59.8040770435831	58.9086356691297
"526"	32	"pseu_mip"	60.6916916916917	0.433573181053133	61.1252648727448	60.2581185106386
"527"	33	"pseu_mip"	61.7587587587588	0.43095435601188	62.1897131147707	61.3278044027469
"528"	34	"pseu_mip"	62.9129129129129	0.449203267737469	63.3621161806504	62.4637096451754
"529"	35	"pseu_mip"	63.7767767767768	0.447393113720723	64.2241698904975	63.3293836630561
"530"	36	"pseu_mip"	64.9009009009009	0.473627995898392	65.3745288967993	64.4272729050025
"531"	37	"pseu_mip"	65.1991991991992	0.455122595525741	65.6543217947249	64.7440766036735
"532"	38	"pseu_mip"	66.7187187187187	0.474616845162209	67.1933355638809	66.2441018735565
"533"	39	"pseu_mip"	66.7427427427427	0.452080756289258	67.194823499032	66.2906619864534
"534"	40	"pseu_mip"	68.4814814814815	0.474752921235652	68.9562344027171	68.0067285602458
"535"	41	"pseu_mip"	68.7477477477478	0.455254426391692	69.2030021741395	68.2924933213561
"536"	42	"pseu_mip"	69.2822822822823	0.460903496481452	69.7431857787637	68.8213787858008
"537"	43	"pseu_mip"	70.2452452452452	0.483137836835414	70.7283830820806	69.7621074084098
"538"	44	"pseu_mip"	71.3143143143143	0.484440719527567	71.7987550338419	70.8298735947867
"539"	45	"pseu_mip"	71.955955955956	0.483286297665697	72.4392422536217	71.4726696582903
"540"	46	"pseu_mip"	73.2992992992993	0.458488392017011	73.7577876913163	72.8408109072823
"541"	47	"pseu_mip"	73.3383383383383	0.477463407946918	73.8158017462852	72.8608749303914
"542"	48	"pseu_mip"	74.3143143143143	0.472428184372756	74.7867424986871	73.8418861299415
"543"	49	"pseu_mip"	75.1771771771772	0.507104907098215	75.6842820842754	74.670072270079
"544"	50	"pseu_mip"	75.8478478478478	0.506461791885236	76.354309639733	75.3413860559626
"545"	51	"pseu_mip"	76.3813813813814	0.507706460936592	76.889087842318	75.8736749204448
"546"	52	"pseu_mip"	77.7297297297297	0.494742613469241	78.2244723431989	77.2349871162605
"547"	53	"pseu_mip"	78.1501501501502	0.484640685836127	78.6347908359863	77.6655094643141
"548"	54	"pseu_mip"	78.3953953953954	0.515659144368719	78.9110545397641	77.8797362510267
"549"	55	"pseu_mip"	79.4654654654655	0.497201632911215	79.9626670983767	78.9682638325543
"550"	56	"pseu_mip"	80.2452452452452	0.505316729578928	80.7505619748241	79.7399285156663
"551"	57	"pseu_mip"	80.6366366366366	0.508752954599525	81.1453895912361	80.1278836820371
"552"	58	"pseu_mip"	81.4294294294294	0.498954999340302	81.9283844287697	80.9304744300891
"553"	59	"pseu_mip"	81.8388388388388	0.516505715472486	82.3553445543113	81.3223331233663
"554"	60	"pseu_mip"	82.4144144144144	0.519523126517646	82.933937540932	81.8948912878968
"555"	61	"pseu_mip"	83.2402402402402	0.532983221428897	83.7732234616691	82.7072570188113
"556"	62	"pseu_mip"	83.5475475475476	0.535517706245211	84.0830652537928	83.0120298413024
"557"	63	"pseu_mip"	84.3233233233233	0.545461719163856	84.8687850424871	83.7778616041594
"558"	64	"pseu_mip"	85.1931931931932	0.529491084413018	85.7226842776062	84.6637021087802
"559"	65	"pseu_mip"	85.2992992992993	0.541820389625683	85.841119688925	84.7574789096736
"560"	66	"pseu_mip"	85.8658658658659	0.534660671413046	86.4005265372789	85.3312051944528
"561"	67	"pseu_mip"	86.3933933933934	0.56157990703351	86.9549733004269	85.8318134863599
"562"	68	"pseu_mip"	87.0720720720721	0.542765167576747	87.6148372396488	86.5293069044954
"563"	69	"pseu_mip"	87.4964964964965	0.531435234359524	88.027931730856	86.965061262137
"564"	70	"pseu_mip"	88.2362362362362	0.555633097129522	88.7918693333657	87.6806031391067
"565"	71	"pseu_mip"	88.7037037037037	0.532548074586709	89.2362517782904	88.171155629117
"566"	72	"pseu_mip"	89.5545545545546	0.552162346349935	90.1067169009045	89.0023922082047
"567"	73	"pseu_mip"	90.2512512512512	0.573865057255263	90.8251163085065	89.6773861939959
"568"	74	"pseu_mip"	90.0760760760761	0.51419423183228	90.5902703079084	89.5618818442438
"569"	75	"pseu_mip"	90.6706706706707	0.552315773794468	91.2229864444652	90.1183548968762
"570"	76	"pseu_mip"	91.1721721721722	0.542984212441454	91.7151563846136	90.6291879597307
"571"	77	"pseu_mip"	91.8368368368368	0.586594090312237	92.423430927149	91.2502427465246
"572"	78	"pseu_mip"	92.3933933933934	0.550402467679924	92.9437958610733	91.8429909257135
"573"	79	"pseu_mip"	92.8468468468468	0.543962045790068	93.3908088926369	92.3028848010567
"574"	80	"pseu_mip"	93.0710710710711	0.534212336963368	93.6052834080345	92.5368587341077
"575"	81	"pseu_mip"	93.4854854854855	0.561226086761135	94.0467115722466	92.9242593987244
"576"	82	"pseu_mip"	94.3523523523524	0.544424813615283	94.8967771659677	93.8079275387371
"577"	83	"pseu_mip"	94.3583583583584	0.561013282265208	94.9193716406236	93.7973450760932
"578"	84	"pseu_mip"	95.5715715715716	0.572324058654596	96.1438956302262	94.999247512917
"579"	85	"pseu_mip"	96.003003003003	0.551224970589116	96.5542279735921	95.4517780324139
"580"	86	"pseu_mip"	96.4434434434434	0.558988460105172	97.0024319035486	95.8844549833382
"581"	87	"pseu_mip"	96.5205205205205	0.570569088875102	97.0910896093956	95.9499514316454
"582"	88	"pseu_mip"	96.9279279279279	0.574513758409863	97.5024416863378	96.353414169518
"583"	89	"pseu_mip"	97.3783783783784	0.562859681986339	97.9412380603647	96.8155186963921
"584"	90	"pseu_mip"	97.3173173173173	0.571641295316753	97.8889586126341	96.7456760220006
"585"	91	"pseu_mip"	97.967967967968	0.54767500385646	98.5156429718244	97.4202929641115
"586"	92	"pseu_mip"	98.3703703703704	0.578159932750573	98.948530303121	97.7922104376198
"587"	93	"pseu_mip"	99.3593593593594	0.575176180047106	99.9345355394065	98.7841831793123
"588"	94	"pseu_mip"	99.6976976976977	0.577443817680056	100.275141515378	99.1202538800177
"589"	95	"pseu_mip"	99.4464464464464	0.579854026144326	100.026300472591	98.8665924203021
"590"	96	"pseu_mip"	100.535535535536	0.612643307701326	101.148178843237	99.9228922278347
"591"	97	"pseu_mip"	100.90990990991	0.590928679342368	101.500838589252	100.318981230568
"592"	98	"pseu_mip"	101.127127127127	0.58727995039144	101.714407077518	100.539847176736
"593"	99	"pseu_mip"	101.642642642643	0.55794714610918	102.200589788752	101.084695496534
"594"	100	"pseu_mip"	101.986986986987	0.599213739742399	102.586200726729	101.387773247245
"595"	2	"spir_mip"	3.54754754754755	0.163148732886139	3.71069628043369	3.38439881466141
"596"	3	"spir_mip"	6.9029029029029	0.214294181162222	7.11719708406512	6.68860872174068
"597"	4	"spir_mip"	10.4184184184184	0.248351809262051	10.6667702276805	10.1700666091563
"598"	5	"spir_mip"	13.3753753753754	0.272618197175419	13.6479935725508	13.1027571782
"599"	6	"spir_mip"	16.5775775775776	0.28784476299874	16.8654223405763	16.2897328145789
"600"	7	"spir_mip"	19.6036036036036	0.306818701798769	19.9104223054024	19.2967849018048
"601"	8	"spir_mip"	22.1891891891892	0.323559195933693	22.5127483851229	21.8656299932555
